Model,Model_Path,Variant,Dataset,Image_Type,Resolution,Loss,Optimizer,DeNoising,Attention,auc_roc_score_agg_absolute,auc_roc_score_agg_psnr,auc_roc_score_agg_squared,auc_roc_score_agg_ssim,auc_roc_score_mean_absolute,auc_roc_score_mean_psnr,auc_roc_score_mean_squared,auc_roc_score_mean_ssim,auc_roc_score_overall_absolute,auc_roc_score_overall_psnr,auc_roc_score_overall_squared,auc_roc_score_overall_ssim,eer_agg_absolute,eer_agg_psnr,eer_agg_squared,eer_agg_ssim,eer_overall_absolute,eer_overall_psnr,eer_overall_squared,eer_overall_ssim,pr_roc_score_agg_absolute,pr_roc_score_agg_psnr,pr_roc_score_agg_squared,pr_roc_score_agg_ssim,pr_roc_score_mean_absolute,pr_roc_score_mean_psnr,pr_roc_score_mean_squared,pr_roc_score_mean_ssim,pr_roc_score_overall_absolute,pr_roc_score_overall_psnr,pr_roc_score_overall_squared,pr_roc_score_overall_ssim,precision_absolute_agg,precision_squared_agg,precision_ssim_agg,precision_psnr_agg,recall_absolute_agg,recall_squared_agg,recall_ssim_agg,recall_psnr_agg,f1-score_absolute_agg,f1-score_squared_agg,f1-score_ssim_agg,f1-score_psnr_agg,support_absolute_agg,support_squared_agg,support_ssim_agg,support_psnr_agg,conf_mat_absolute_agg,conf_mat_squared_agg,conf_mat_ssim_agg,conf_mat_psnr_agg,precision_absolute_overall,precision_squared_overall,precision_ssim_overall,precision_psnr_overall,recall_absolute_overall,recall_squared_overall,recall_ssim_overall,recall_psnr_overall,f1-score_absolute_overall,f1-score_squared_overall,f1-score_ssim_overall,f1-score_psnr_overall,support_absolute_overall,support_squared_overall,support_ssim_overall,support_psnr_overall,conf_mat_absolute_overall,conf_mat_squared_overall,conf_mat_ssim_overall,conf_mat_psnr_overall
BICRNN_AE_128_3X3_L,BICRNN_AE_128_3X3_L-5_RL-1_DISDECONV-N-_DENOISING_ADAM_MSE_SUBWAY_ENTRANCE_NORMAL-{CRN}_.pkl,Normal,SUBWAY_ENTRANCE,NORMAL,128,MSE,ADAM,True,False,0.7774,0.7599,0.7674,0.7597,0.7774,0.7599,0.7674,0.7597,0.7774,0.7599,0.7674,0.7597,0.3023,0.319,0.3082,0.3259,0.3023,0.319,0.3082,0.3259,0.992,0.9907,0.9911,0.9909,0.992,0.9907,0.9911,0.9909,0.992,0.9907,0.9911,0.9909,0.9632,0.9616,0.9612,0.9612,0.6937,0.8112,0.857,0.8117,0.7959,0.8736,0.9013,0.8738,21344,21344,21344,21344,"411,169,6368,14396","342,238,3791,16973","310,270,2782,17982","335,245,3774,16990",0.9632,0.9616,0.9612,0.9612,0.6937,0.8112,0.857,0.8117,0.7959,0.8736,0.9013,0.8738,21344,21344,21344,21344,"411,169,6368,14396","342,238,3791,16973","310,270,2782,17982","335,245,3774,16990"
BICRNN_AE_128_3X3_L,BICRNN_AE_128_3X3_L-5_RL-2_DISDECONV-N-_DENOISING_ADAM_MSE_SUBWAY_ENTRANCE_NORMAL-{CRN}_.pkl,Normal,SUBWAY_ENTRANCE,NORMAL,128,MSE,ADAM,True,False,0.7737,0.7883,0.7896,0.7778,0.7737,0.7883,0.7896,0.7778,0.7737,0.7883,0.7896,0.7778,0.2871,0.2739,0.2672,0.2931,0.2871,0.2739,0.2672,0.2931,0.9923,0.9931,0.9931,0.9922,0.9923,0.9931,0.9931,0.9922,0.9923,0.9931,0.9931,0.9922,0.9692,0.9715,0.9635,0.9716,0.5948,0.5874,0.7096,0.5849,0.7209,0.7145,0.8069,0.7126,21344,21344,21344,21344,"515,65,8583,12181","544,36,8771,11993","410,170,6029,14735","545,35,8824,11940",0.9692,0.9715,0.9635,0.9716,0.5948,0.5874,0.7096,0.5849,0.7209,0.7145,0.8069,0.7126,21344,21344,21344,21344,"515,65,8583,12181","544,36,8771,11993","410,170,6029,14735","545,35,8824,11940"
CGRU_AE_128_3X3_L,CGRU_AE_128_3X3_L-5_RL-3_DISDECONV-Y-_DENOISING_ADAM_MSE_SUBWAY_ENTRANCE_NORMAL-{CRN}_.pkl,Normal,SUBWAY_ENTRANCE,NORMAL,128,MSE,ADAM,True,False,0.7399,0.7548,0.7021,0.7584,0.7399,0.7548,0.7021,0.7584,0.7399,0.7548,0.7021,0.7584,0.3427,0.3104,0.3586,0.3293,0.3427,0.3104,0.3586,0.3293,0.989,0.9907,0.9863,0.9903,0.989,0.9907,0.9863,0.9903,0.989,0.9907,0.9863,0.9903,0.9681,0.9591,0.9641,0.9624,0.4899,0.7067,0.5921,0.6891,0.6309,0.8051,0.7193,0.7926,21344,21344,21344,21344,"519,61,10826,9938","346,234,6026,14738","452,128,8578,12186","401,179,6456,14308",0.9681,0.9591,0.9641,0.9624,0.4899,0.7067,0.5921,0.6891,0.6309,0.8051,0.7193,0.7926,21344,21344,21344,21344,"519,61,10826,9938","346,234,6026,14738","452,128,8578,12186","401,179,6456,14308"
CGRU_AE_128_3X3_L,CGRU_AE_128_3X3_L-5_RL-2_DISDECONV-Y-_DENOISING_ADAM_MSE_SUBWAY_ENTRANCE_NORMAL-{CRN}_.pkl,Normal,SUBWAY_ENTRANCE,NORMAL,128,MSE,ADAM,True,False,0.7487,0.7349,0.7136,0.7601,0.7487,0.7349,0.7136,0.7601,0.7487,0.7349,0.7136,0.7601,0.3328,0.3293,0.3362,0.3304,0.3328,0.3293,0.3362,0.3304,0.99,0.9898,0.9877,0.9909,0.99,0.9898,0.9877,0.9909,0.99,0.9898,0.9877,0.9909,0.966,0.9605,0.9602,0.9612,0.5336,0.7052,0.8436,0.685,0.6703,0.804,0.8932,0.7898,21344,21344,21344,21344,"488,92,9862,10902","367,213,6079,14685","302,278,3061,17703","385,195,6529,14235",0.966,0.9605,0.9602,0.9612,0.5336,0.7052,0.8436,0.685,0.6703,0.804,0.8932,0.7898,21344,21344,21344,21344,"488,92,9862,10902","367,213,6079,14685","302,278,3061,17703","385,195,6529,14235"
CGRU_AE_128_3X3_L,CGRU_AE_128_3X3_L-5_RL-1_DISDECONV-Y-_DENOISING_ADAM_MSE_SUBWAY_ENTRANCE_NORMAL-{CRN}_.pkl,Normal,SUBWAY_ENTRANCE,NORMAL,128,MSE,ADAM,True,False,0.7685,0.7453,0.7464,0.7554,0.7685,0.7453,0.7464,0.7554,0.7685,0.7453,0.7464,0.7554,0.3228,0.3364,0.3327,0.331,0.3228,0.3364,0.3327,0.331,0.9916,0.9905,0.9905,0.9908,0.9916,0.9905,0.9905,0.9908,0.9916,0.9905,0.9905,0.9908,0.9671,0.962,0.9604,0.9621,0.5104,0.6503,0.8291,0.6424,0.6497,0.7645,0.8845,0.7585,21344,21344,21344,21344,"505,75,10375,10389","408,172,7291,13473","313,267,3380,17384","412,168,7465,13299",0.9671,0.962,0.9604,0.9621,0.5104,0.6503,0.8291,0.6424,0.6497,0.7645,0.8845,0.7585,21344,21344,21344,21344,"505,75,10375,10389","408,172,7291,13473","313,267,3380,17384","412,168,7465,13299"
CGRU_AE_128_3X3_L,CGRU_AE_128_3X3_L-5_RL-3_DISDECONV-N-_DENOISING_ADAM_MSE_SUBWAY_ENTRANCE_NORMAL-{CRN}_.pkl,Normal,SUBWAY_ENTRANCE,NORMAL,128,MSE,ADAM,True,False,0.7829,0.7504,0.7513,0.7766,0.7829,0.7504,0.7513,0.7766,0.7829,0.7504,0.7513,0.7766,0.3207,0.3172,0.3178,0.3345,0.3207,0.3172,0.3178,0.3345,0.9924,0.9907,0.9908,0.9919,0.9924,0.9907,0.9908,0.9919,0.9924,0.9907,0.9908,0.9919,0.9706,0.9621,0.9612,0.962,0.5043,0.6795,0.8263,0.6827,0.6435,0.7858,0.8828,0.7881,21344,21344,21344,21344,"543,37,10544,10220","400,180,6660,14104","328,252,3455,17309","397,183,6590,14174",0.9706,0.9621,0.9612,0.962,0.5043,0.6795,0.8263,0.6827,0.6435,0.7858,0.8828,0.7881,21344,21344,21344,21344,"543,37,10544,10220","400,180,6660,14104","328,252,3455,17309","397,183,6590,14174"
CGRU_AE_128_3X3_L,CGRU_AE_128_3X3_L-5_RL-2_DISDECONV-N-_DENOISING_ADAM_MSE_SUBWAY_ENTRANCE_NORMAL-{CRN}_.pkl,Normal,SUBWAY_ENTRANCE,NORMAL,128,MSE,ADAM,True,False,0.7328,0.7523,0.6863,0.7622,0.7328,0.7523,0.6863,0.7622,0.7328,0.7523,0.6863,0.7622,0.345,0.3172,0.3799,0.3259,0.345,0.3172,0.3799,0.3259,0.9885,0.9904,0.9851,0.9908,0.9885,0.9904,0.9851,0.9908,0.9885,0.9904,0.9851,0.9908,0.9671,0.9582,0.9602,0.9615,0.484,0.7352,0.8324,0.7329,0.6257,0.8245,0.8864,0.823,21344,21344,21344,21344,"509,71,10942,9822","321,259,5393,15371","307,273,3305,17459","372,208,5492,15272",0.9671,0.9582,0.9602,0.9615,0.484,0.7352,0.8324,0.7329,0.6257,0.8245,0.8864,0.823,21344,21344,21344,21344,"509,71,10942,9822","321,259,5393,15371","307,273,3305,17459","372,208,5492,15272"
CGRU_AE_128_3X3_L,CGRU_AE_128_3X3_L-5_RL-1_DISDECONV-N-_DENOISING_ADAM_MSE_SUBWAY_ENTRANCE_NORMAL-{CRN}_.pkl,Normal,SUBWAY_ENTRANCE,NORMAL,128,MSE,ADAM,True,False,0.7523,0.7494,0.7411,0.7591,0.7523,0.7494,0.7411,0.7591,0.7523,0.7494,0.7411,0.7591,0.3295,0.3241,0.3261,0.3371,0.3295,0.3241,0.3261,0.3371,0.9904,0.9906,0.9897,0.9909,0.9904,0.9906,0.9897,0.9909,0.9904,0.9906,0.9897,0.9909,0.9594,0.9618,0.9606,0.9624,0.8525,0.6681,0.8456,0.6395,0.8984,0.7775,0.8944,0.7563,21344,21344,21344,21344,"283,297,2852,17912","399,181,6904,13860","307,273,3022,17742","417,163,7532,13232",0.9594,0.9618,0.9606,0.9624,0.8525,0.6681,0.8456,0.6395,0.8984,0.7775,0.8944,0.7563,21344,21344,21344,21344,"283,297,2852,17912","399,181,6904,13860","307,273,3022,17742","417,163,7532,13232"
CGRU_AE_128_3X3_SEQ2SEQ_L,CGRU_AE_128_3X3_SEQ2SEQ_L-5_RL-1_DISDECONV-N-_DENOISING_ADAM_MSE_SUBWAY_ENTRANCE_NORMAL-{CRN}_.pkl,Seq2Seq,SUBWAY_ENTRANCE,NORMAL,128,MSE,ADAM,True,False,0.8264,0.8554,0.8504,0.8311,0.8264,0.8554,0.8504,0.8311,0.8264,0.8554,0.8504,0.8311,0.2372,0.2182,0.2224,0.234,0.2372,0.2182,0.2224,0.234,0.9942,0.9955,0.9953,0.9944,0.9942,0.9955,0.9953,0.9944,0.9942,0.9955,0.9953,0.9944,0.9703,0.9722,0.9704,0.9725,0.6904,0.6901,0.6753,0.6969,0.7931,0.7927,0.7822,0.7976,21336,21336,21336,21336,"514,66,6540,14216","541,39,6574,14182","518,62,6865,13891","544,36,6431,14325",0.9703,0.9722,0.9704,0.9725,0.6904,0.6901,0.6753,0.6969,0.7931,0.7927,0.7822,0.7976,21336,21336,21336,21336,"514,66,6540,14216","541,39,6574,14182","518,62,6865,13891","544,36,6431,14325"
CGRU_AE_128_3X3_SEQ2SEQ_L,CGRU_AE_128_3X3_SEQ2SEQ_L-5_RL-3_DISDECONV-N-_DENOISING_ADAM_MSE_SUBWAY_ENTRANCE_NORMAL-{CRN}_.pkl,Seq2Seq,SUBWAY_ENTRANCE,NORMAL,128,MSE,ADAM,True,False,0.8406,0.8561,0.8535,0.8426,0.8406,0.8561,0.8535,0.8426,0.8406,0.8561,0.8535,0.8426,0.231,0.219,0.2259,0.2281,0.231,0.219,0.2259,0.2281,0.995,0.9956,0.9955,0.995,0.995,0.9956,0.9955,0.995,0.995,0.9956,0.9955,0.995,0.9726,0.9734,0.9708,0.9726,0.6731,0.7011,0.7162,0.7168,0.7804,0.8005,0.8112,0.8116,21336,21336,21336,21336,"549,31,6943,13813","556,24,6354,14402","516,64,5992,14764","543,37,6006,14750",0.9726,0.9734,0.9708,0.9726,0.6731,0.7011,0.7162,0.7168,0.7804,0.8005,0.8112,0.8116,21336,21336,21336,21336,"549,31,6943,13813","556,24,6354,14402","516,64,5992,14764","543,37,6006,14750"
CGRU_AE_128_3X3_SEQ2SEQ_L,CGRU_AE_128_3X3_SEQ2SEQ_L-5_RL-2_DISDECONV-N-_DENOISING_ADAM_MSE_SUBWAY_ENTRANCE_NORMAL-{CRN}_.pkl,Seq2Seq,SUBWAY_ENTRANCE,NORMAL,128,MSE,ADAM,True,False,0.8386,0.8555,0.8537,0.8379,0.8386,0.8555,0.8537,0.8379,0.8386,0.8555,0.8537,0.8379,0.2321,0.2167,0.223,0.2328,0.2321,0.2167,0.223,0.2328,0.9949,0.9956,0.9955,0.9948,0.9949,0.9956,0.9955,0.9948,0.9949,0.9956,0.9955,0.9948,0.9706,0.9737,0.9707,0.9736,0.7249,0.6831,0.699,0.6786,0.8172,0.7876,0.7992,0.7844,21336,21336,21336,21336,"512,68,5802,14954","563,17,6745,14011","518,62,6360,14396","562,18,6839,13917",0.9706,0.9737,0.9707,0.9736,0.7249,0.6831,0.699,0.6786,0.8172,0.7876,0.7992,0.7844,21336,21336,21336,21336,"512,68,5802,14954","563,17,6745,14011","518,62,6360,14396","562,18,6839,13917"
CLSTM_AE_128_3X3_L,CLSTM_AE_128_3X3_L-5_RL-1_DISDECONV-N-_DENOISING_ADAM_MSE_SUBWAY_ENTRANCE_NORMAL-{CRN}_.pkl,Normal,SUBWAY_ENTRANCE,NORMAL,128,MSE,ADAM,True,False,0.7598,0.7462,0.7392,0.7631,0.7598,0.7462,0.7392,0.7631,0.7598,0.7462,0.7392,0.7631,0.3364,0.3379,0.3408,0.3379,0.3364,0.3379,0.3408,0.3379,0.9911,0.9905,0.9899,0.9913,0.9911,0.9905,0.9899,0.9913,0.9911,0.9905,0.9899,0.9913,0.9694,0.9619,0.9601,0.9631,0.473,0.6112,0.8233,0.5843,0.6149,0.7347,0.8808,0.7132,21344,21344,21344,21344,"534,46,11202,9562","419,161,8138,12626","310,270,3502,17262","442,138,8735,12029",0.9694,0.9619,0.9601,0.9631,0.473,0.6112,0.8233,0.5843,0.6149,0.7347,0.8808,0.7132,21344,21344,21344,21344,"534,46,11202,9562","419,161,8138,12626","310,270,3502,17262","442,138,8735,12029"
CLSTM_AE_128_3X3_L,CLSTM_AE_128_3X3_L-5_RL-3_DISDECONV-N-_DENOISING_ADAM_MSE_SUBWAY_ENTRANCE_NORMAL-{CRN}_.pkl,Normal,SUBWAY_ENTRANCE,NORMAL,128,MSE,ADAM,True,False,0.7848,0.7488,0.7528,0.7783,0.7848,0.7488,0.7528,0.7783,0.7848,0.7488,0.7528,0.7783,0.31,0.3443,0.3399,0.3284,0.31,0.3443,0.3399,0.3284,0.9925,0.9906,0.9908,0.992,0.9925,0.9906,0.9908,0.992,0.9925,0.9906,0.9908,0.992,0.9702,0.9656,0.9615,0.9648,0.522,0.5355,0.78,0.5385,0.6595,0.672,0.8539,0.6747,21344,21344,21344,21344,"536,44,10158,10606","483,97,9818,10946","354,226,4470,16294","474,106,9744,11020",0.9702,0.9656,0.9615,0.9648,0.522,0.5355,0.78,0.5385,0.6595,0.672,0.8539,0.6747,21344,21344,21344,21344,"536,44,10158,10606","483,97,9818,10946","354,226,4470,16294","474,106,9744,11020"
CLSTM_AE_128_3X3_L,CLSTM_AE_128_3X3_L-5_RL-2_DISDECONV-Y-_DENOISING_ADAM_MSE_SUBWAY_ENTRANCE_NORMAL-{CRN}_.pkl,Normal,SUBWAY_ENTRANCE,NORMAL,128,MSE,ADAM,True,False,0.7727,0.7499,0.7442,0.7694,0.7727,0.7499,0.7442,0.7694,0.7727,0.7499,0.7442,0.7694,0.3111,0.33,0.325,0.3224,0.3111,0.33,0.325,0.3224,0.9917,0.9906,0.9901,0.9915,0.9917,0.9906,0.9901,0.9915,0.9917,0.9906,0.9901,0.9915,0.9675,0.9623,0.9606,0.962,0.5316,0.6608,0.8408,0.6591,0.6683,0.7722,0.8915,0.771,21344,21344,21344,21344,"506,74,9924,10840","409,171,7068,13696","310,270,3129,17635","405,175,7102,13662",0.9675,0.9623,0.9606,0.962,0.5316,0.6608,0.8408,0.6591,0.6683,0.7722,0.8915,0.771,21344,21344,21344,21344,"506,74,9924,10840","409,171,7068,13696","310,270,3129,17635","405,175,7102,13662"
CLSTM_AE_128_3X3_L,CLSTM_AE_128_3X3_L-5_RL-2_DISDECONV-N-_DENOISING_ADAM_MSE_SUBWAY_ENTRANCE_NORMAL-{CRN}_.pkl,Normal,SUBWAY_ENTRANCE,NORMAL,128,MSE,ADAM,True,False,0.732,0.7566,0.683,0.7672,0.732,0.7566,0.683,0.7672,0.732,0.7566,0.683,0.7672,0.3421,0.3172,0.3732,0.3214,0.3421,0.3172,0.3732,0.3214,0.9883,0.9909,0.9849,0.991,0.9883,0.9909,0.9849,0.991,0.9883,0.9909,0.9849,0.991,0.9662,0.9569,0.9605,0.9619,0.4981,0.8831,0.8414,0.6885,0.6388,0.9158,0.8919,0.7922,21344,21344,21344,21344,"498,82,10630,10134","220,360,2136,18628","308,272,3113,17651","394,186,6462,14302",0.9662,0.9569,0.9605,0.9619,0.4981,0.8831,0.8414,0.6885,0.6388,0.9158,0.8919,0.7922,21344,21344,21344,21344,"498,82,10630,10134","220,360,2136,18628","308,272,3113,17651","394,186,6462,14302"
CLSTM_AE_128_3X3_L,CLSTM_AE_128_3X3_L-5_RL-3_DISDECONV-Y-_DENOISING_ADAM_MSE_SUBWAY_ENTRANCE_NORMAL-{CRN}_.pkl,Normal,SUBWAY_ENTRANCE,NORMAL,128,MSE,ADAM,True,False,0.7338,0.7459,0.7086,0.7582,0.7338,0.7459,0.7086,0.7582,0.7338,0.7459,0.7086,0.7582,0.3512,0.331,0.3483,0.331,0.3512,0.331,0.3483,0.331,0.9888,0.9905,0.9871,0.9903,0.9888,0.9905,0.9871,0.9903,0.9888,0.9905,0.9871,0.9903,0.9669,0.964,0.9603,0.9636,0.5089,0.5011,0.8238,0.5789,0.6484,0.6418,0.8812,0.7088,21344,21344,21344,21344,"503,77,10405,10359","474,106,10543,10221","314,266,3495,17269","450,130,8857,11907",0.9669,0.964,0.9603,0.9636,0.5089,0.5011,0.8238,0.5789,0.6484,0.6418,0.8812,0.7088,21344,21344,21344,21344,"503,77,10405,10359","474,106,10543,10221","314,266,3495,17269","450,130,8857,11907"
CLSTM_AE_128_3X3_L,CLSTM_AE_128_3X3_L-5_RL-1_DISDECONV-Y-_DENOISING_ADAM_MSE_SUBWAY_ENTRANCE_NORMAL-{CRN}_.pkl,Normal,SUBWAY_ENTRANCE,NORMAL,128,MSE,ADAM,True,False,0.7618,0.7441,0.7405,0.7629,0.7618,0.7441,0.7405,0.7629,0.7618,0.7441,0.7405,0.7629,0.3328,0.3421,0.3397,0.331,0.3328,0.3421,0.3397,0.331,0.9912,0.9904,0.99,0.9912,0.9912,0.9904,0.99,0.9912,0.9912,0.9904,0.99,0.9912,0.9696,0.9623,0.9604,0.9625,0.4717,0.6202,0.844,0.6034,0.6136,0.7417,0.8934,0.7285,21344,21344,21344,21344,"536,44,11232,9532","421,159,7947,12817","304,276,3053,17711","429,151,8314,12450",0.9696,0.9623,0.9604,0.9625,0.4717,0.6202,0.844,0.6034,0.6136,0.7417,0.8934,0.7285,21344,21344,21344,21344,"536,44,11232,9532","421,159,7947,12817","304,276,3053,17711","429,151,8314,12450"
CLSTM_AE_128_3X3_SEQ2SEQ_L,CLSTM_AE_128_3X3_SEQ2SEQ_L-5_RL-2_DISDECONV-N-_DENOISING_ADAM_MSE_SUBWAY_ENTRANCE_NORMAL-{CRN}_.pkl,Seq2Seq,SUBWAY_ENTRANCE,NORMAL,128,MSE,ADAM,True,False,0.8372,0.8565,0.8544,0.8395,0.8372,0.8565,0.8544,0.8395,0.8372,0.8565,0.8544,0.8395,0.231,0.215,0.2213,0.2328,0.231,0.215,0.2213,0.2328,0.9949,0.9956,0.9955,0.9949,0.9949,0.9956,0.9955,0.9949,0.9949,0.9956,0.9955,0.9949,0.9715,0.9741,0.9703,0.974,0.7003,0.6891,0.7202,0.6864,0.8,0.7919,0.8141,0.79,21336,21336,21336,21336,"530,50,6345,14411","567,13,6620,14136","509,71,5898,14858","567,13,6678,14078",0.9715,0.9741,0.9703,0.974,0.7003,0.6891,0.7202,0.6864,0.8,0.7919,0.8141,0.79,21336,21336,21336,21336,"530,50,6345,14411","567,13,6620,14136","509,71,5898,14858","567,13,6678,14078"
CLSTM_AE_128_3X3_SEQ2SEQ_L,CLSTM_AE_128_3X3_SEQ2SEQ_L-5_RL-3_DISDECONV-N-_DENOISING_ADAM_MSE_SUBWAY_ENTRANCE_NORMAL-{CRN}_.pkl,Seq2Seq,SUBWAY_ENTRANCE,NORMAL,128,MSE,ADAM,True,False,0.8424,0.8575,0.8555,0.8415,0.8424,0.8575,0.8555,0.8415,0.8424,0.8575,0.8555,0.8415,0.2266,0.2143,0.2209,0.2276,0.2266,0.2143,0.2209,0.2276,0.9951,0.9956,0.9956,0.995,0.9951,0.9956,0.9956,0.995,0.9951,0.9956,0.9956,0.995,0.9707,0.9735,0.9709,0.9736,0.7284,0.696,0.7005,0.6856,0.8197,0.7969,0.8002,0.7895,21336,21336,21336,21336,"512,68,5726,15030","558,22,6465,14291","521,59,6331,14425","561,19,6688,14068",0.9707,0.9735,0.9709,0.9736,0.7284,0.696,0.7005,0.6856,0.8197,0.7969,0.8002,0.7895,21336,21336,21336,21336,"512,68,5726,15030","558,22,6465,14291","521,59,6331,14425","561,19,6688,14068"
CLSTM_AE_128_3X3_SEQ2SEQ_L,CLSTM_AE_128_3X3_SEQ2SEQ_L-5_RL-1_DISDECONV-N-_DENOISING_ADAM_MSE_SUBWAY_ENTRANCE_NORMAL-{CRN}_.pkl,Seq2Seq,SUBWAY_ENTRANCE,NORMAL,128,MSE,ADAM,True,False,0.8269,0.8499,0.8474,0.8333,0.8269,0.8499,0.8474,0.8333,0.8269,0.8499,0.8474,0.8333,0.2393,0.2194,0.2273,0.2374,0.2393,0.2194,0.2273,0.2374,0.9944,0.9953,0.9953,0.9946,0.9944,0.9953,0.9953,0.9946,0.9944,0.9953,0.9953,0.9946,0.9709,0.9723,0.9698,0.9729,0.6819,0.6956,0.7063,0.6766,0.7869,0.7967,0.8044,0.7829,21336,21336,21336,21336,"524,56,6732,14024","541,39,6456,14300","504,76,6190,14566","552,28,6872,13884",0.9709,0.9723,0.9698,0.9729,0.6819,0.6956,0.7063,0.6766,0.7869,0.7967,0.8044,0.7829,21336,21336,21336,21336,"524,56,6732,14024","541,39,6456,14300","504,76,6190,14566","552,28,6872,13884"
CRNN_AE_128_3X3_L,CRNN_AE_128_3X3_L-5_RL-2_DISDECONV-Y-_DENOISING_ADAM_MSE_SUBWAY_ENTRANCE_NORMAL-{CRN}_.pkl,Normal,SUBWAY_ENTRANCE,NORMAL,128,MSE,ADAM,True,False,0.7794,0.7562,0.7614,0.7643,0.7794,0.7562,0.7614,0.7643,0.7794,0.7562,0.7614,0.7643,0.3032,0.3138,0.3078,0.3232,0.3032,0.3138,0.3078,0.3232,0.9921,0.9905,0.9908,0.9911,0.9921,0.9905,0.9908,0.9911,0.9921,0.9905,0.9908,0.9911,0.9659,0.9613,0.9612,0.9612,0.5867,0.803,0.8074,0.7952,0.7147,0.8684,0.8711,0.8635,21344,21344,21344,21344,"476,104,8718,12046","341,239,3965,16799","336,244,3867,16897","342,238,4133,16631",0.9659,0.9613,0.9612,0.9612,0.5867,0.803,0.8074,0.7952,0.7147,0.8684,0.8711,0.8635,21344,21344,21344,21344,"476,104,8718,12046","341,239,3965,16799","336,244,3867,16897","342,238,4133,16631"
CRNN_AE_128_3X3_L,CRNN_AE_128_3X3_L-5_RL-3_DISDECONV-N-_DENOISING_ADAM_MSE_SUBWAY_ENTRANCE_NORMAL-{CRN}_.pkl,Normal,SUBWAY_ENTRANCE,NORMAL,128,MSE,ADAM,True,False,0.7604,0.7869,0.7822,0.7742,0.7604,0.7869,0.7822,0.7742,0.7604,0.7869,0.7822,0.7742,0.2954,0.2776,0.2777,0.2979,0.2954,0.2776,0.2777,0.2979,0.9914,0.993,0.9927,0.9919,0.9914,0.993,0.9927,0.9919,0.9914,0.993,0.9927,0.9919,0.9685,0.9703,0.9686,0.9712,0.5863,0.6054,0.5296,0.5904,0.7141,0.7292,0.6664,0.7171,21344,21344,21344,21344,"508,72,8757,12007","527,53,8369,12395","518,62,9978,10786","540,40,8702,12062",0.9685,0.9703,0.9686,0.9712,0.5863,0.6054,0.5296,0.5904,0.7141,0.7292,0.6664,0.7171,21344,21344,21344,21344,"508,72,8757,12007","527,53,8369,12395","518,62,9978,10786","540,40,8702,12062"
CRNN_AE_128_3X3_L,CRNN_AE_128_3X3_L-5_RL-2_DISDECONV-N-_DENOISING_ADAM_MSE_SUBWAY_ENTRANCE_NORMAL-{CRN}_.pkl,Normal,SUBWAY_ENTRANCE,NORMAL,128,MSE,ADAM,True,False,0.7742,0.7886,0.7902,0.7797,0.7742,0.7886,0.7902,0.7797,0.7742,0.7886,0.7902,0.7797,0.2866,0.2741,0.2677,0.2914,0.2866,0.2741,0.2677,0.2914,0.9923,0.9931,0.9932,0.9923,0.9923,0.9931,0.9932,0.9923,0.9923,0.9931,0.9932,0.9923,0.9691,0.9719,0.9635,0.9717,0.6012,0.5796,0.7128,0.5819,0.726,0.7081,0.8091,0.7101,21344,21344,21344,21344,"513,67,8444,12320","550,30,8944,11820","410,170,5961,14803","547,33,8891,11873",0.9691,0.9719,0.9635,0.9717,0.6012,0.5796,0.7128,0.5819,0.726,0.7081,0.8091,0.7101,21344,21344,21344,21344,"513,67,8444,12320","550,30,8944,11820","410,170,5961,14803","547,33,8891,11873"
CRNN_AE_128_3X3_L,CRNN_AE_128_3X3_L-5_RL-1_DISDECONV-N-_DENOISING_ADAM_MSE_SUBWAY_ENTRANCE_NORMAL-{CRN}_.pkl,Normal,SUBWAY_ENTRANCE,NORMAL,128,MSE,ADAM,True,False,0.7776,0.7679,0.7754,0.7621,0.7776,0.7679,0.7754,0.7621,0.7776,0.7679,0.7754,0.7621,0.2998,0.3169,0.3123,0.3251,0.2998,0.3169,0.3123,0.3251,0.992,0.9912,0.9915,0.991,0.992,0.9912,0.9915,0.991,0.992,0.9912,0.9915,0.991,0.963,0.9618,0.9613,0.9668,0.7048,0.8303,0.8411,0.5637,0.8036,0.8853,0.8918,0.6957,21344,21344,21344,21344,"405,175,6126,14638","336,244,3379,17385","322,258,3133,17631","491,89,9224,11540",0.963,0.9618,0.9613,0.9668,0.7048,0.8303,0.8411,0.5637,0.8036,0.8853,0.8918,0.6957,21344,21344,21344,21344,"405,175,6126,14638","336,244,3379,17385","322,258,3133,17631","491,89,9224,11540"
